attendance,study_hours,assignment_delay,lms_usage,performance,burnout_level
76,5,0,3,58,Low
70,3,6,2,42,Medium
88,8,4,5,92,Medium
70,8,0,7,98,Low
73,5,1,7,69,Medium
73,5,0,6,72,Medium
69,7,2,8,68,Medium
68,5,2,3,69,Low
67,5,2,4,71,Low
72,6,4,3,87,Low
63,7,6,10,70,Medium
67,5,3,4,63,Medium
78,4,1,7,67,Medium
67,4,3,7,52,Medium
81,3,1,3,69,Low
74,5,0,8,78,Low
87,2,0,4,55,Low
68,4,1,6,64,Medium
49,2,3,3,52,Low
73,5,7,6,63,Medium
68,1,0,4,59,Medium
85,4,0,5,100,Low
82,2,4,5,57,Medium
62,2,2,10,71,Medium
64,3,1,10,75,Medium
72,4,6,7,63,Medium
84,3,4,4,65,Low
79,3,2,1,47,Medium
68,3,4,2,61,Medium
75,0,3,5,47,Medium
66,2,3,3,57,Medium
79,5,3,5,63,Medium
71,3,1,1,68,Medium
93,5,1,4,90,Low
72,4,3,7,48,Medium
77,1,2,6,51,Medium
80,1,1,7,74,Medium
76,4,2,8,78,Low
58,0,1,3,40,Medium
86,6,1,3,79,Low
83,4,4,3,68,Medium
87,7,0,5,92,Low
74,5,1,4,58,Low
79,4,1,6,76,Low
62,4,2,5,50,Medium
70,4,0,4,59,Low
80,3,2,5,84,Low
67,4,5,1,40,Medium
71,5,3,4,55,Low
75,3,1,7,56,Medium
76,3,0,1,62,Low
79,1,2,4,73,Low
71,7,0,4,100,Low
68,7,2,7,71,Medium
81,4,2,10,93,Low
71,5,3,7,86,Low
79,1,0,4,41,Medium
74,1,4,6,68,Medium
74,5,4,3,66,Low
75,5,0,6,68,Medium
72,4,0,1,59,Low
88,3,0,5,70,Low
73,4,2,3,63,Low
86,4,3,7,82,Low
82,2,6,4,48,Medium
81,1,1,6,53,Low
72,3,1,6,64,Medium
69,3,1,6,56,Medium
54,4,3,10,65,Low
76,6,1,9,89,Low
84,8,0,6,94,Low
66,6,2,10,74,Medium
62,3,5,5,41,High
88,4,2,5,61,Low
74,6,3,7,82,Low
60,1,0,7,49,Low
79,4,2,1,79,Low
81,2,3,1,43,Medium
84,4,4,3,71,Low
84,6,1,4,54,Low
67,5,1,6,69,Medium
80,8,4,3,89,Low
75,4,0,3,50,Medium
66,5,4,4,49,Medium
77,5,6,5,68,Medium
63,4,5,2,45,Low
65,5,4,6,49,Medium
90,3,2,5,67,Low
56,5,3,6,57,Medium
78,4,2,4,42,Medium
83,6,4,2,59,Low
93,0,2,7,77,Low
58,4,3,3,41,Medium
82,2,2,7,65,Medium
64,2,4,9,53,Medium
77,7,3,5,54,Medium
91,6,5,5,87,Low
96,2,1,3,70,Low
66,6,0,4,88,Low
69,4,4,4,82,Low
77,6,3,2,65,Medium
67,5,2,3,54,Low
71,4,3,3,74,Low
75,4,2,2,78,Low
69,4,4,8,84,Low
64,0,0,4,40,Medium
68,6,4,2,70,Low
67,4,1,1,47,Medium
78,8,1,1,85,Low
74,5,5,9,71,Medium
73,6,1,3,49,Medium
71,0,2,4,59,Low
67,8,6,7,77,Low
69,4,3,4,67,Low
60,4,0,4,61,Medium
55,3,0,7,67,Medium
71,6,0,2,79,Low
76,4,4,1,68,Low
98,0,3,5,72,Low
58,4,3,2,52,Low
64,1,1,4,55,Medium
79,8,0,10,96,Low
76,8,2,7,100,Low
70,4,0,2,71,Low
73,6,3,9,78,Medium
50,4,0,5,48,Low
72,4,3,4,86,Low
70,7,1,2,79,Low
73,4,5,5,64,Low
88,0,0,5,54,Medium
75,2,1,3,62,Medium
81,0,4,5,41,Medium
85,7,4,2,68,Medium
84,5,5,2,66,Medium
79,5,1,5,85,Low
98,7,0,3,96,Low
79,4,2,3,78,Low
72,2,0,6,86,Low
82,5,4,7,77,Low
62,2,0,7,70,Low
79,6,0,4,75,Low
89,3,3,5,67,Low
57,5,5,4,40,Medium
63,3,1,5,59,Medium
76,6,0,5,74,Low
51,5,5,1,40,Medium
79,5,4,4,59,Low
69,0,1,8,47,Low
65,6,4,5,59,Medium
58,4,3,6,59,Medium
47,4,7,7,40,High
71,7,0,5,86,Low
86,7,2,6,86,Low
63,2,0,2,59,Low
69,6,0,1,75,Low
72,4,0,1,49,Medium
69,5,5,4,81,Medium
76,1,2,8,71,Low
69,7,2,7,80,Low
80,1,0,7,60,Medium
80,1,2,5,51,Low
53,4,1,1,40,Medium
81,5,0,5,94,Low
67,2,1,5,55,Medium
73,0,2,3,56,Low
75,5,0,2,88,Low
89,4,4,5,82,Low
93,4,1,9,67,Medium
82,7,0,6,88,Low
87,3,0,4,76,Low
80,2,3,4,70,Low
78,1,2,4,50,Medium
86,3,5,3,66,Medium
67,5,0,3,58,Low
74,5,2,5,71,Low
71,4,1,2,70,Low
80,6,3,3,55,Medium
85,5,2,4,82,Low
79,5,0,4,71,Low
78,4,2,6,70,Low
89,5,0,7,99,Low
77,0,1,5,56,Low
63,4,5,5,57,Medium
73,5,4,5,65,Low
81,7,4,8,91,Low
82,4,4,7,84,Medium
73,3,2,3,40,Medium
81,5,3,7,90,Low
85,4,3,4,68,Low
87,3,3,3,55,Medium
81,6,2,4,46,Medium
71,5,0,1,85,Low
86,3,0,5,63,Low
86,3,2,8,56,Medium
66,6,3,1,53,Medium
68,1,3,9,59,Medium
48,3,4,6,40,Medium
79,8,0,3,100,Low
99,2,3,9,77,Medium
51,4,0,6,83,Low
83,8,0,3,93,Low
79,3,4,5,55,Medium
69,6,1,10,79,Medium
84,3,1,7,73,Low
61,3,2,6,62,Medium
79,1,0,8,60,Medium
79,9,0,4,90,Low
94,2,3,4,72,Low
71,3,0,5,72,Low
88,4,3,1,79,Low
62,2,3,1,40,Medium
69,1,2,6,44,High
69,3,0,3,62,Low
66,5,0,10,77,Low
72,3,0,5,57,Low
68,6,4,3,63,Medium
68,5,4,7,62,Low
64,5,1,2,63,Low
82,5,2,6,58,Medium
69,5,5,6,64,Low
69,4,1,9,92,Low
92,9,0,3,95,Low
65,2,2,5,40,Medium
67,2,1,4,45,Medium
78,4,2,4,55,Medium
79,7,0,6,92,Low
80,5,4,1,46,Medium
86,7,3,3,73,Low
62,3,0,5,68,Low
87,5,4,5,84,Low
63,5,3,6,89,Low
85,1,5,7,63,Medium
86,6,0,6,89,Low
69,3,1,4,78,Low
74,0,3,7,56,Medium
88,3,3,5,82,Low
67,5,0,5,77,Low
88,6,3,5,86,Low
70,4,2,3,51,Low
78,4,2,6,69,Medium
73,3,1,3,52,Medium
82,3,3,3,52,Medium
70,5,5,7,67,Medium
58,2,4,7,46,Medium
63,4,1,5,67,Low
59,4,0,5,42,Medium
80,4,2,5,71,Medium
80,5,4,3,81,Low
75,8,2,2,80,Low
83,5,7,3,44,Medium
74,5,6,8,43,Medium
65,3,0,7,58,Low
70,2,3,4,41,High
73,3,5,2,51,Medium
87,7,1,8,100,Low
78,6,0,2,71,Low
67,3,6,2,61,Medium
69,0,4,10,62,Medium
68,4,2,5,80,Low
79,3,0,6,80,Low
68,1,0,9,62,Medium
66,1,1,7,42,Medium
83,0,0,6,60,Medium
86,1,4,4,42,Medium
69,3,0,5,66,Low
64,5,0,5,61,Medium
69,4,0,3,46,Medium
73,2,1,7,67,Low
80,3,0,1,57,Low
65,2,5,3,44,Medium
85,2,1,5,85,Low
88,4,2,8,87,Low
73,8,5,5,74,Low
60,8,2,3,89,Low
80,2,4,1,50,Medium
78,1,2,4,48,Medium
87,5,4,7,67,Low
97,8,3,5,84,Low
73,5,1,4,77,Low
96,2,2,7,67,Low
67,9,0,3,90,Low
76,5,1,3,60,Low
76,5,4,1,75,Low
99,7,0,4,90,Low
72,3,2,4,72,Low
63,3,2,3,49,Medium
78,4,4,5,44,Medium
77,7,6,2,50,Medium
77,3,1,3,78,Low
76,3,0,7,68,Low
86,4,1,3,79,Low
82,3,2,6,55,Low
79,2,6,4,44,Medium
74,3,0,5,80,Medium
64,4,1,6,58,Medium
84,5,0,2,96,Low
76,4,6,7,48,Medium
77,4,0,8,52,Medium
76,5,1,5,73,Low
74,4,0,4,84,Medium
89,4,1,4,63,Low
81,4,1,6,82,Low
64,4,1,2,54,Medium
74,5,4,5,48,Medium
83,2,1,3,71,Low
71,3,6,6,46,High
62,0,1,8,49,Medium
86,5,3,7,68,Low
74,2,0,2,60,Medium
61,6,2,8,72,Low
64,0,0,3,50,Medium
65,5,3,5,81,Low
71,2,2,3,81,Low
72,1,0,5,66,Medium
83,5,2,8,90,Low
78,9,5,1,88,Low
82,5,6,3,79,Medium
70,5,1,1,42,Medium
71,1,0,5,48,Medium
77,8,0,6,93,Low
74,3,2,1,59,Medium
85,2,0,4,72,Low
95,5,5,7,72,Medium
55,4,0,3,56,Low
80,5,1,5,61,Low
54,6,0,7,86,Low
83,2,0,4,79,Low
70,4,2,7,80,Low
79,3,6,8,59,Medium
73,4,5,3,50,Medium
81,5,4,1,66,Low
53,2,3,4,44,Medium
87,3,2,5,66,Low
86,6,0,2,69,Low
73,8,4,8,76,Low
80,1,0,3,50,Medium
59,0,0,5,57,Low
69,2,2,10,46,Medium
88,5,3,7,78,Low
85,9,1,2,99,Low
79,4,2,6,58,Medium
69,3,3,1,63,Low
54,1,6,4,40,Medium
78,6,2,9,77,Low
79,2,0,8,58,Medium
74,4,0,3,63,Low
62,8,3,1,72,Low
96,3,2,7,77,Low
100,8,2,6,92,Low
80,5,0,1,57,Medium
73,0,1,2,46,Medium
81,6,2,1,63,Low
96,3,0,3,80,Low
85,2,0,6,81,Low
72,3,0,2,62,Low
77,3,0,6,69,Medium
78,4,3,5,62,Medium
74,4,6,7,69,Medium
84,4,2,3,43,Medium
48,2,5,5,41,Medium
79,4,4,6,70,Medium
98,6,5,5,64,Medium
62,5,5,6,58,Medium
81,7,4,3,56,Medium
93,6,2,6,73,Low
94,6,5,2,70,Low
80,6,4,7,85,Medium
74,4,4,5,40,Medium
81,5,3,1,53,Low
83,6,2,1,69,Low
79,0,2,9,52,Medium
69,3,2,5,58,Medium
75,4,2,3,56,Low
66,2,1,4,65,Low
82,7,4,1,72,Low
69,6,3,8,73,Medium
79,4,6,3,40,Medium
83,4,1,3,51,Low
75,5,2,3,45,Medium
82,5,0,3,99,Low
63,1,0,7,46,Medium
55,5,0,6,52,Low
81,2,4,6,65,Medium
68,3,3,7,74,Low
87,2,4,10,79,Medium
71,5,3,4,84,Low
69,3,1,3,56,Medium
73,2,3,6,61,Medium
91,3,2,6,75,Medium
86,3,4,6,88,Low
66,1,0,7,59,Low
68,6,6,7,66,Medium
74,6,3,1,65,Medium
68,4,3,5,51,Medium
67,3,1,1,58,Low
88,2,1,6,53,Medium
79,4,0,8,92,Low
70,7,0,10,93,Low
77,4,0,8,88,Low
66,5,1,5,65,Low
91,4,3,5,67,Medium
76,3,0,6,63,Medium
78,0,4,7,40,High
78,3,1,3,73,Low
77,3,1,1,72,Medium
78,3,4,3,56,Medium
86,3,4,6,57,Medium
72,5,1,5,61,Medium
74,6,0,3,69,Medium
62,6,5,5,59,Medium
85,4,7,2,64,Medium
77,6,0,8,87,Low
66,3,4,5,58,Medium
76,1,1,4,44,Medium
90,7,3,3,80,Low
72,3,1,2,54,Medium
87,5,5,8,64,Medium
86,6,1,6,81,Low
100,9,6,2,100,Low
61,3,2,5,62,Low
82,8,4,4,92,Low
67,8,3,5,60,Medium
71,4,6,2,44,High
70,6,0,3,61,Medium
53,3,1,8,48,Medium
66,1,0,6,62,Medium
84,6,3,1,54,Medium
79,6,4,2,54,Medium
64,5,5,4,52,Medium
62,0,2,6,49,Medium
89,4,0,4,79,Low
80,2,4,5,51,Low
82,6,0,5,83,Low
70,5,1,7,83,Low
77,5,4,2,53,Medium
57,4,4,8,75,Medium
59,2,1,10,74,Low
64,4,3,7,81,Low
79,3,0,6,82,Low
75,5,0,9,98,Low
62,5,0,3,59,Low
63,3,5,5,58,Low
71,4,2,4,74,Medium
73,5,2,8,88,Low
87,5,4,6,61,Medium
56,8,4,8,85,Low
80,5,5,1,72,Low
74,1,4,9,51,Medium
88,4,2,8,98,Low
78,2,2,4,86,Low
67,4,3,6,93,Low
60,3,5,8,63,Medium
71,1,3,2,40,Medium
68,5,1,2,76,Low
50,3,1,4,51,Low
75,5,1,5,68,Medium
75,6,1,6,92,Low
67,5,3,2,43,Medium
68,2,3,9,69,Medium
80,6,4,6,63,Low
72,5,1,10,74,Low
71,5,3,6,68,Medium
77,6,5,1,89,Low
75,3,2,8,59,Low
67,6,3,5,78,Medium
82,4,4,4,51,Low
61,1,3,5,51,High
75,2,1,3,75,Low
74,2,7,1,40,High
77,2,4,2,72,Low
66,4,2,6,54,Medium
68,1,4,6,63,Medium
77,1,6,8,45,Medium
83,7,3,6,86,Low
56,5,3,3,52,Medium
65,7,2,1,72,Low
73,5,3,6,59,Medium
76,2,2,4,42,Medium
66,7,1,8,70,Medium
83,4,5,6,55,Medium
63,4,4,4,65,Medium
76,3,0,8,73,Low
79,4,2,5,70,Medium
90,6,0,9,81,Low
77,3,0,5,68,Medium
72,6,4,1,68,Low
71,5,0,6,83,Low
80,7,1,8,73,Low
67,5,3,5,71,Low
73,8,0,6,96,Low
95,4,3,8,69,Medium
55,5,0,6,53,Low
82,9,5,4,84,Medium
91,4,0,4,76,Low
64,1,7,6,43,Medium
66,3,0,1,59,Low
71,7,2,5,95,Low
78,1,4,7,44,Medium
72,7,4,5,100,Low
69,2,0,5,48,Medium
93,1,0,9,64,Low
68,1,1,4,48,Low
60,3,7,4,40,High
72,0,2,7,40,Medium
87,6,0,5,69,Low
85,0,4,7,54,Medium
61,1,0,7,42,Medium
72,3,3,5,63,Medium
84,7,0,5,100,Low
69,3,0,3,58,Low
85,6,3,2,86,Low
69,7,4,5,65,Low
68,3,0,7,85,Low
77,4,3,7,64,Medium
83,6,3,10,90,Low
62,3,1,7,69,Medium
71,5,2,5,85,Low
66,2,4,8,63,Medium
86,3,1,5,78,Low
62,7,0,3,72,Low
79,7,5,9,87,Low
81,4,6,2,54,Medium
74,6,6,1,41,Medium
82,5,2,10,76,Low
83,1,3,8,51,Medium
74,3,0,6,52,Medium
73,3,2,5,67,Medium
78,5,2,4,45,Medium
78,7,3,1,55,Medium
90,3,4,5,80,Medium
79,7,0,9,97,Low
82,2,1,10,74,Medium
91,1,1,6,47,Medium
68,1,3,3,49,Medium
70,5,4,3,53,Medium
81,5,0,4,64,Low
73,6,0,7,91,Low
87,8,1,1,88,Low
51,0,2,2,41,Medium
76,4,5,2,60,Medium
75,4,1,7,75,Medium
66,6,4,5,79,Medium
95,5,2,1,80,Low
78,8,4,4,85,Medium
51,4,4,3,41,Medium
95,3,4,6,61,Low
74,5,2,5,76,Low
81,4,2,4,58,Medium
62,0,0,8,56,Low
79,3,2,5,67,Medium
92,2,0,7,61,Low
93,8,3,9,100,Low
83,0,1,7,61,Low
73,3,1,3,58,Medium
93,4,3,6,80,Low
79,6,2,5,86,Low
83,1,4,5,48,Medium
89,3,5,3,43,Medium
78,4,0,3,56,Low
60,3,0,3,53,Low
83,4,2,5,50,Medium
76,7,2,6,86,Low
73,5,1,3,90,Low
78,3,1,2,84,Low
88,6,0,6,84,Low
84,6,0,2,69,Low
74,3,4,5,65,Low
51,1,2,5,52,Low
77,2,0,5,57,Low
71,1,3,7,51,Medium
79,2,0,1,62,Low
87,5,1,7,75,Low
83,5,3,5,62,Medium
75,2,6,2,47,High
73,7,1,9,78,Low
81,5,7,2,70,Medium
77,7,0,1,81,Low
91,0,0,8,68,Low
81,5,2,3,95,Low
55,4,1,3,44,Low
94,7,0,6,88,Low
71,7,5,5,59,Medium
70,2,0,7,66,Low
96,3,2,3,65,Low
89,6,0,1,88,Low
90,5,0,5,98,Low
86,3,1,9,50,Medium
93,8,2,7,87,Low
71,3,2,1,62,Medium
81,4,2,6,70,Medium
63,3,3,3,50,Low
74,8,0,3,86,Low
68,5,3,8,77,Medium
78,1,0,6,63,Medium
83,7,0,8,90,Low
67,6,3,5,79,Low
65,4,4,3,40,High
69,5,5,4,62,Medium
99,4,5,3,40,High
75,3,3,5,50,Medium
82,3,5,6,46,Medium
65,5,0,2,64,Low
88,3,2,5,93,Low
74,3,1,6,60,Low
68,1,2,1,56,Low
66,7,6,1,46,Low
87,7,0,6,98,Low
86,4,0,5,87,Low
68,4,0,5,78,Low
78,6,4,6,74,Low
73,9,2,9,100,Low
82,6,0,10,90,Low
75,3,4,5,58,Medium
83,6,2,6,76,Medium
70,5,1,9,82,Medium
63,1,4,7,40,Medium
71,1,4,3,42,Medium
90,2,0,10,89,Low
54,4,2,5,63,Low
76,4,7,5,60,Medium
89,3,4,2,66,Medium
82,5,0,3,64,Low
85,4,2,1,57,Medium
75,2,0,3,70,Low
56,7,0,5,87,Low
67,1,0,1,40,Medium
77,4,2,5,53,Medium
60,8,1,6,74,Low
66,6,0,6,85,Low
82,1,0,3,48,Medium
69,8,0,9,90,Low
82,7,1,3,82,Low
77,5,0,4,69,Low
63,1,2,1,45,Low
94,8,6,5,81,Medium
83,5,4,3,76,Low
90,4,2,5,71,Low
83,3,0,6,97,Low
62,4,2,7,79,Medium
62,7,6,6,57,Medium
94,6,4,3,93,Low
79,6,6,2,55,Medium
68,6,0,5,76,Low
88,4,2,5,78,Low
79,2,2,3,49,Medium
83,2,3,4,69,Low
69,1,2,3,40,Medium
66,7,2,7,86,Low
60,5,5,3,55,Medium
79,5,0,5,68,Low
90,2,1,10,71,Medium
77,6,2,9,81,Low
75,1,6,6,41,Medium
46,3,2,8,77,Low
77,5,0,9,82,Low
78,5,1,5,66,Medium
59,2,0,8,80,Medium
87,7,3,1,85,Low
66,4,5,4,54,Medium
75,1,2,3,45,Medium
74,2,0,2,68,Low
65,5,2,3,72,Low
54,2,2,9,87,Low
84,3,7,3,40,Medium
69,4,5,4,66,Medium
62,6,2,7,76,Low
77,5,3,4,74,Low
71,9,0,9,99,Low
76,4,1,5,63,Medium
93,5,4,2,71,Low
67,2,0,3,64,Low
65,7,0,5,81,Low
86,6,3,5,87,Low
68,0,2,5,40,Medium
75,2,2,3,75,Low
85,1,1,1,61,Low
68,7,3,3,63,Medium
81,6,3,5,63,Medium
68,4,1,6,43,Medium
83,3,3,4,41,Medium
77,5,5,3,66,Medium
72,3,0,2,65,Low
60,5,5,8,43,Medium
60,6,4,1,73,Medium
80,4,1,5,85,Low
73,1,3,6,64,Medium
61,6,1,3,60,Low
80,3,2,4,64,Medium
68,3,2,4,49,Medium
95,4,1,6,75,Low
69,2,0,5,67,Low
78,6,4,3,86,Low
73,6,1,4,69,Low
76,6,1,3,91,Low
85,3,0,8,91,Low
75,3,2,3,50,Medium
82,7,1,6,95,Low
58,5,3,7,73,Medium
75,0,1,3,47,Low
92,2,1,7,58,Low
89,6,1,7,79,Low
68,3,0,3,62,Medium
69,5,1,6,68,Low
77,0,1,6,48,Medium
72,3,2,6,83,Low
65,0,3,7,50,Medium
70,4,0,4,48,Low
72,1,4,6,63,Medium
79,7,4,3,74,Low
72,4,2,6,57,Medium
68,7,3,6,84,Low
67,5,3,2,47,Medium
53,4,0,9,86,Low
64,0,6,5,40,High
71,1,0,7,70,Low
73,6,1,1,71,Low
84,5,5,4,59,Medium
69,5,2,6,65,Low
72,8,4,5,68,Medium
65,6,3,1,48,Medium
81,3,0,3,68,Low
77,2,3,8,65,Medium
67,6,0,5,75,Low
72,0,0,5,43,Medium
72,3,2,6,50,Medium
87,9,0,5,87,Low
76,3,1,9,96,Low
74,5,1,1,59,Medium
76,2,3,5,71,Low
54,1,2,6,52,Low
87,5,3,10,84,Medium
48,3,2,7,53,Medium
62,2,3,4,49,Low
85,4,0,5,69,Low
66,7,2,5,76,Low
61,7,1,2,66,Low
75,7,5,7,72,Low
81,3,3,3,64,Low
74,4,0,7,83,Low
62,5,4,4,62,Low
66,4,4,2,52,Medium
62,1,1,1,59,Low
54,4,0,3,49,Medium
92,5,0,9,65,Low
82,2,0,1,55,Low
77,7,3,4,81,Medium
80,5,0,4,76,Low
71,4,2,3,65,Medium
67,4,1,3,55,Medium
81,2,6,2,48,Medium
73,1,1,7,80,Low
85,5,2,4,70,Low
71,9,1,6,97,Low
61,2,1,9,40,Medium
76,3,0,2,60,Medium
74,2,4,6,65,Low
69,5,0,4,68,Medium
82,4,1,8,63,Medium
86,5,1,7,90,Low
70,6,2,7,84,Low
81,3,0,5,86,Low
68,0,1,5,60,Medium
94,2,1,5,68,Low
99,1,7,4,41,High
63,7,4,4,88,Medium
80,6,4,4,81,Low
89,8,0,1,95,Low
91,3,0,5,88,Low
63,2,1,6,49,Medium
76,2,1,4,68,Medium
75,3,1,6,80,Low
70,6,1,9,85,Low
77,3,7,7,40,High
77,7,1,4,100,Low
62,6,3,7,60,Medium
68,2,0,3,70,Medium
77,6,6,6,63,Medium
74,3,1,5,49,Medium
79,0,1,4,40,Medium
79,5,1,5,84,Low
66,6,3,8,60,Medium
50,2,0,4,53,Low
73,3,3,7,64,Medium
76,0,4,4,50,Medium
81,4,3,5,59,Medium
72,0,0,7,50,Low
71,3,2,5,57,Medium
94,6,1,7,65,Medium
68,5,2,3,62,Medium
73,2,2,3,56,Medium
65,5,5,5,47,Medium
76,4,5,1,63,Low
68,2,6,2,46,Medium
75,4,3,4,79,Low
80,0,1,3,50,Medium
80,3,1,7,68,Low
95,4,0,4,67,Low
70,3,0,10,90,Low
78,5,4,7,50,High
58,6,3,1,62,Low
66,6,3,2,57,Medium
66,4,4,7,68,Medium
69,5,0,5,59,Low
88,2,1,2,54,Low
73,4,2,4,85,Low
79,3,5,4,53,Medium
72,7,1,2,76,Low
61,4,1,4,70,Low
71,5,1,7,75,Low
72,7,3,9,64,Medium
54,6,0,2,60,Low
65,4,3,1,65,Low
72,5,1,10,67,Medium
76,2,0,6,80,Low
68,1,3,5,51,Low
70,2,5,2,46,Medium
70,3,1,9,50,Medium
67,5,0,7,60,Medium
64,4,0,5,52,Low
80,4,3,4,65,Low
43,4,4,2,48,Medium
68,3,2,3,78,Low
62,3,5,8,79,Medium
76,5,2,3,56,Medium
69,4,3,6,56,Medium
67,7,4,1,84,Low
90,5,1,6,70,Medium
77,3,0,5,67,Medium
85,6,0,3,78,Low
82,6,1,7,85,Low
82,5,1,5,57,Medium
61,5,3,1,60,Medium
75,2,0,6,49,Low
75,4,4,9,72,Medium
57,6,1,3,58,Medium
81,3,0,1,64,Low
67,4,2,5,84,Low
79,2,2,5,50,Low
61,7,0,4,75,Low
94,2,4,9,69,Medium
72,7,1,1,64,Medium
74,4,3,5,55,Low
76,7,3,5,100,Low
78,3,5,2,51,Medium
98,3,2,1,77,Low
73,4,3,4,48,Medium
88,7,2,2,79,Low
84,4,3,2,53,Medium
99,6,6,8,74,Medium
66,5,2,2,62,Low
63,2,1,5,40,Medium
71,3,4,3,58,Low
70,4,0,3,85,Low
83,2,3,6,59,Medium
56,7,2,7,67,Medium
87,3,3,6,83,Low
83,5,1,3,63,Medium
48,5,2,8,52,Medium
64,5,3,1,55,Medium
81,1,0,2,54,Medium
84,3,3,2,58,Low
72,3,0,4,76,Low
67,2,1,4,58,Medium
78,4,2,7,67,Medium
83,8,2,4,92,Low
66,2,0,4,59,Low
67,4,0,7,79,Low
83,3,0,7,89,Low
64,5,3,5,80,Low
77,3,0,5,72,Low
67,7,0,7,91,Low
69,6,3,6,90,Low
85,4,2,2,61,Low
65,1,4,6,44,Medium
78,6,4,7,81,Low
70,5,4,1,50,Low
77,7,3,5,63,Medium
68,4,0,6,54,Low
82,1,2,6,50,Low
84,4,3,5,57,Medium
75,8,0,4,88,Low
49,3,3,7,55,Medium
74,8,0,8,100,Low
93,1,0,6,62,Low
93,8,3,4,99,Low
72,0,2,3,48,Medium
68,4,2,1,40,Medium
89,4,4,5,72,Medium
71,2,3,10,69,Medium
80,4,2,8,74,Medium
69,5,6,2,45,Medium
70,3,2,7,80,Low
100,5,0,7,95,Low
76,4,3,6,80,Low
67,2,1,7,58,Medium
71,6,0,8,75,Low
73,5,4,6,83,Low
71,3,4,6,64,Medium
63,5,3,6,49,Medium
89,4,0,6,87,Low
81,6,0,5,81,Low
76,3,1,3,74,Low
66,1,0,5,60,Low
85,3,3,2,73,Low
87,3,3,10,80,Medium
67,1,0,3,50,Medium
76,6,4,4,60,Low
66,2,4,3,42,Medium
78,6,3,3,69,Low
63,1,0,7,45,Medium
82,0,0,5,56,Medium
70,3,3,6,78,Medium
66,4,0,7,92,Low
86,4,1,7,77,Medium
64,0,2,5,41,Medium
56,2,2,6,42,Medium
81,4,0,7,55,Low
63,3,0,5,59,Low
83,3,4,3,76,Low
75,6,4,4,80,Medium
95,2,1,7,70,Medium
87,4,2,7,46,Medium
85,5,2,6,75,Medium
99,4,1,3,70,Low
79,2,0,9,80,Medium
83,5,4,4,92,Low
82,1,2,5,63,Low
68,4,3,3,65,Medium
58,3,2,6,75,Low
95,3,0,4,49,Low
83,2,2,8,82,Low
70,5,0,10,90,Low
84,0,5,5,42,Medium
79,0,0,5,54,Low
74,3,1,7,100,Low
71,5,4,4,49,Medium
69,6,5,8,73,Medium
94,2,1,1,53,Medium
69,6,5,3,54,Medium
82,6,4,7,81,Low
66,7,1,7,82,Low
75,3,1,4,89,Low
88,4,0,1,82,Low
78,4,5,5,62,Medium
84,5,2,3,73,Low
77,3,2,5,63,Low
74,8,2,7,83,Low
67,5,3,4,52,Medium
77,3,1,1,44,Low
99,4,0,9,94,Low
71,8,0,10,97,Low
57,3,1,9,83,Low
73,4,0,9,66,Low
68,4,6,10,66,Medium
72,2,3,6,48,Medium
70,6,1,5,57,Medium
61,3,0,7,77,Low
80,1,3,7,49,Medium
91,1,2,3,49,Medium
89,3,6,5,40,Medium
79,6,0,3,79,Low
71,4,5,8,80,Medium
76,8,3,1,67,Low
75,1,2,6,49,Medium
87,7,3,5,93,Low
83,2,1,8,61,Medium
74,4,1,6,81,Medium
95,6,1,7,68,Medium
85,3,4,5,79,Low
59,5,1,8,68,Medium
46,5,2,1,50,Low
80,4,1,7,58,Medium
74,6,0,1,85,Low
83,4,0,1,55,Medium
83,2,0,4,80,Low
73,6,1,8,87,Low
68,7,0,5,60,Low
77,2,6,1,43,Medium
68,2,0,5,63,Low
82,3,1,4,59,Medium
78,4,1,6,93,Low
70,4,3,9,74,Medium
78,4,4,9,73,Medium
82,6,1,7,86,Low
82,2,1,5,62,Low
63,5,5,5,73,Medium
87,2,0,5,81,Low
86,1,4,6,64,Medium
93,5,1,5,82,Medium
90,2,3,4,42,Medium
83,2,2,5,60,Low
70,2,0,7,49,Low
84,3,1,4,64,Medium
70,5,2,9,88,Low
52,5,3,7,80,Medium
61,4,2,4,68,Low
68,4,3,3,69,Low
85,7,0,6,94,Low
95,9,2,1,76,Low
89,3,0,7,88,Low
76,8,2,4,82,Low
74,2,2,5,66,Low
72,3,3,4,49,Medium
81,4,1,1,85,Low
71,5,0,3,67,Low
78,2,0,7,82,Low
80,6,2,3,66,Low
70,6,0,3,88,Low
80,2,2,5,68,Low
68,5,0,1,59,Low
70,3,4,1,54,Low
100,3,6,9,72,Medium
75,7,0,5,92,Low
73,4,2,3,40,Medium
60,4,2,1,52,Low
78,7,2,6,87,Low
84,3,1,4,73,Low
84,7,1,5,89,Low
75,4,3,6,47,Medium
68,2,2,6,52,Medium
97,4,1,9,80,Low
72,4,2,5,83,Low
88,5,3,7,61,Medium
85,5,5,3,95,Low
87,6,3,2,99,Low
65,6,2,4,67,Medium
77,8,0,7,95,Low
83,1,5,3,60,Medium
72,3,3,5,66,Low
74,4,3,4,76,Low
63,7,1,3,61,Medium
49,4,1,4,71,Low
81,9,3,6,84,Low
87,7,4,1,74,Low
100,6,4,6,99,Low
64,5,0,8,70,Low
64,3,3,4,59,Medium
73,5,1,1,58,Low
73,5,5,6,87,Low
69,3,2,10,76,Medium
